transaction_id,transaction_date,sender_account_id,receiver_account_id,transaction_type,amount,sender_balance_before,sender_balance_after,receiver_balance_before,receiver_balance_after,customer_age_group,customer_city,kyc_level,login_attempts,account_age_days,risk_score,is_fraud
FT00007488,2025-01-25 06:24:19,A0004270,A0009282,transfer,992.71,66458.37,65465.66,51998.37,52991.08,36-45,DELHI,standard,2,691,21,0
FT00012649,2025-03-28 21:56:54,A0002201,A0007266,bill_payment,605.75,155199.28,154593.53,119391.69,119997.44,36-45,Kolkata,standard,2,1704,13,0
FT00004094,2025-01-07 06:22:24,A0002526,A0008116,debit,1072.62,42966.6,41893.98,158757.76,159830.38,36-45,Hyderabad,basic,2,1598,14,0
FT00012595,2025-10-06 15:46:00,A0002442,A0006701,bill_payment,312.03,201440.33,201128.3,176181.8,176493.83,18-25,Bengaluru,basic,1,123,10,0
FT00008432,2025-10-05 14:24:36,A0004651,A0007094,transfer,1050.95,190647.21,189596.26,27667.67,28718.62,46-60,Chennai,basic,2,140,19,0
FT00008656,2025-06-20 20:02:28,A0001933,A0006660,bill_payment,175.55,197860.46,197684.91,46362.56,46538.11,36-45,Pune,standard,4,904,32,0
FT00013966,2025-09-28 07:46:36,A0004175,A0005861,cash_out,593.34,134989.75,134396.41,286280,286873.34,36-45,Bengaluru,enhanced,2,1423,22,0
FT00002511,2025-07-20 11:57:38,A0002029,A0005333,cash_out,1726.28,95305.92,93579.64,255274.67,257000.95,60+,Pune,enhanced,1,486,23,0
FT00008203,2025-07-19 23:34:46,A0004309,A0009172,transfer,361.91,41182.67,40820.76,289164.98,289526.89,60+,Mumbai,standard,5,361,50,0
FT00003078,2025-01-10 22:11:38,A0001299,A0009858,cash_in,190.05,139024.63,138834.58,226227.02,226417.07,18-25,Mumbai,basic,2,414,18,0
FT00014799,2025-03-08 12:33:10,A0004605,A0007657,transfer,640.99,210236.08,209595.09,94019.18,94660.17,46-60,Bengaluru,enhanced,1,1039,25,0
FT00002154,2025-05-12 15:10:12,,A0006950,cash_out,59.73,208870.04,208810.31,49943.22,50002.95,46-60,Kolkata,standard,2,293,23,0
FT00002064,2025-03-28 15:25:24,A0002428,A0007363,bill_payment,985.91,103814.55,102828.64,175336.19,176322.1,60+,Kolkata,basic,3,260,9,0
FT00014094,2025-09-19 11:49:06,A0003996,A0007048,debit,368.74,35772.92,35404.18,239291.28,239660.02,60+,Hyderabad,standard,2,1600,9,0
FT00007084,2025-02-11 03:14:03,A0002731,A0005502,cash_in,654.24,163367.58,162713.34,282106.8,282761.04,18-25,Delhi,enhanced,1,815,10,0
FT00012696,2025-01-01 04:00:24,A0000678,A0005822,debit,471.02,93356.6,92885.58,207382.98,207854,26-35,Indore,enhanced,1,1086,14,0
FT00002865,2025-06-08 19:46:56,A0004050,A0008569,cash_in,187.4,8845.35,8657.95,225539.22,225726.62,60+,Hyderabad,enhanced,2,698,18,0
FT00014860,2025-05-14 12:12:29,A0000568,A0009741,debit,1078.98,88548.85,87469.87,121260.38,122339.36,60+,Hyderabad,standard,2,1494,7,0
FT00001176,2025-03-22 19:12:57,A0002233,A0007945, transfer ,205.6,56394.44,56237.39,39362.68,39519.73,46-60,Mumbai,basic,2,176,33,1
FT00009144,2025-12-08 03:14:35,A0000488,A0009635,bill_payment,335.3,47754.12,47418.82,139283.86,139619.16,60+,CHENNAI,enhanced,4,227,26,0
FT00011252,2025-08-16 03:17:38,A0000839,A0007157,cash_out,323.18,139037.44,138714.26,186829.5,187152.68,18-25,Bengaluru,standard,1,1129,17,0
FT00006000,2025-03-25 15:55:52,A0003576,A0009640,transfer,458.43,110566.65,110108.22,232383.04,232841.47,36-45,Indore,standard,1,472,33,0
FT00007230,2025-11-30 10:35:31,A0001643,A0008753,debit,1543.55,234821.8,233278.25,42872.58,44416.13,60+,Kolkata,basic,2,1010,17,0
FT00007398,2025-12-11 17:18:36,A0001994,A0006293,cash_out,122.38,11377.55,11255.17,79540.67,79663.05,36-45,Mumbai,standard,4,683,42,0
FT00003032,2025-05-13 05:25:10,A0002281,A0005515,cash_out,406.93,235749.6,235342.67,75622.58,76029.51,18-25,Bengaluru,standard,2,1239,25,0
FT00003440,2025-09-21 23:50:46,A0002215,A0007637,bill_payment,289.52,166567.94,166278.42,177871.14,178160.66,60+,Delhi,standard,2,1247,6,0
FT00007847,2025-06-17 22:36:21,,A0007910,cash_in,136.89,54602.48,54465.59,176552.74,176689.63,60+,Pune,standard,1,924,7,0
FT00007148,2025-08-08 15:24:20,A0002960,A0006990,debit,1796.91,197883.19,196086.28,90920.44,92717.35,36-45,Hyderabad,enhanced,2,663,10,0
FT00005305,2025-10-11 00:42:05,A0004783,A0008976,bill_payment,27.78,79633.69,79605.91,99553.87,99581.65,46-60,Chennai,enhanced,1,303,6,0
FT00011650,2025-12-20 09:04:31,A0004473,A0008944,transfer,1408.45,174290.61,172882.16,289825.77,291234.22,18-25,Delhi,,1,1743,23,0
FT00012817,2025-04-08 22:51:22,A0001796,A0005810,bill_payment,135.63,97573.42,97437.79,235260.83,235396.46,18-25,Pune,enhanced,3,979,9,0
FT00005904,2025-07-01 10:01:44,A0001866,A0006052,transfer,808.56,206597.95,205789.39,168640.21,169448.77,18-25,Kolkata,standard,2,1421,20,0
FT00014446,2025-05-26 11:01:17,A0003600,A0009705,transfer,27.69,1568.65,1540.96,36224.89,36252.58,36-45,Kolkata,,1,1685,26,0
FT00007066,2025-04-16 05:55:13,A0002376,A0006799,cash_out,1261.96,89281.67,88019.71,70816.34,72078.3,18-25,Hyderabad,enhanced,1,959,21,0
FT00010641,2025-09-08 09:37:38,A0002003,A0008730,transfer,216.28,105781.47,105565.19,238796.66,239012.94,60+,Chennai,standard,1,978,22,0
FT00009700,2025-04-19 16:49:16,A0003623,A0005733,debit,211.77,69559.92,69348.15,54660.84,54872.61,46-60,Chennai,basic,2,1824,8,0
FT00009850,2025-07-03 20:07:41,A0000711,A0009334,cash_in,52.55,70557.59,70505.04,,261987.39,36-45, Mumbai ,enhanced,1,973,16,0
FT00006899,2025-05-12 19:46:44,A0002427,A0009453,cash_in,681.48,170039.38,169357.9,12614.06,13295.54,46-60,Hyderabad,enhanced,1,690,17,0
FT00011254,2025-10-29 09:56:07,A0003433,A0006283,debit,1710.87,168085.1,166374.23,139516.81,141227.68,26-35,Chennai,basic,1,1606,8,0
FT00010307,2025-10-30 22:51:03,A0001494,A0005159,cash_out,180.23,130792.79,130612.56,220658.47,220838.7,60+,Hyderabad,basic,2,501,24,0
FT00001258,2025-07-14 06:44:55,A0000802,A0008647,cash_in,2972.47,154615.81,151643.34,221876.2,224848.67,26-35,Delhi,enhanced,2,218,15,0
FT00000153,2025-07-09 18:22:59,A0004639,A0007883,cash_in,310.48,12690.5,12380.02,186251.84,186562.32,36-45,Mumbai,basic,1,1047,17,0
FT00010584,2025-11-28 23:18:36,A0004432,A0006947,bill_payment,685.41,179726.94,179041.53,191425.43,192110.84,46-60,Bengaluru,enhanced,3,497,16,0
FT00011672,2025-03-14 01:06:51,A0004399,A0009828,transfer,193.91,92563.04,92369.13,44011.91,44205.82,46-60,Indore,basic,1,480,22,0
FT00006655,2025-08-17 12:34:44,A0004700,A0005257,cash_out,1480.6,199192.27,197711.67,85346.66,86827.26,36-45,Pune,basic,4,469,35,0
FT00006408,2025-08-03 17:19:46,A0004923,A0008959,debit,3450.81,100148.03,96697.22,3376.52,6827.33,26-35,Bengaluru,enhanced,1,1305,11,0
FT00011738,2025-11-21 19:28:06,A0000134,A0007829,cash_out,56.73,35105.65,35048.92,131068.49,131125.22,46-60,Chennai,basic,2,1360,16,0
FT00000196,2025-11-17 10:44:15,A0001316,A0009468,cash_out,1586.01,162667,161080.99,172649.44,174235.45,36-45,Mumbai,enhanced,1,596,28,0
FT00005102,2025-03-14 02:54:07,A0000188,A0007534,transfer,1024.02,79437.73,78413.71,172581.38,173605.4,26-35,Indore,enhanced,2,1389,30,0
FT00008205,2025-10-01 02:29:56,A0002889,A0008677,cash_out,628.32,234340.92,233712.6,33199.3,33827.62,18-25,Indore,enhanced,2,1092,25,0
FT00008584,2025-03-03 22:15:36,A0002291,A0009031,cash_in,4844.57,221718.55,216873.98,261225.51,266070.08,36-45,Hyderabad,enhanced,4,363,28,0
FT00003206,2025-01-01 17:20:06,A0001255,A0006710,transfer,2273.08,45894.92,43621.84,233301.35,235574.43,46-60,Bengaluru,enhanced,1,502,25,0
FT00005165,2025-08-02 03:03:04,A0003237,A0007093,bill_payment,742.41,71238.29,70495.88,265894.8,266637.21,18-25,Mumbai,basic,3,895,19,0
FT00012550,2025-03-15 03:14:17,A0001724,A0008468,cash_out,282.95,143516.08,143233.13,228278.46,228561.41,46-60,Mumbai,standard,1,1731,25,0
FT00005058,2025-09-27 07:17:02,A0002641,A0007663,cash_out,301.02,16283.65,15982.63,63644.51,63945.53,60+,Indore,basic,3,482,19,0
FT00000094,2025-07-16 05:20:10,A0000298,A0005235,transfer,235.24,221380.99,221145.75,217569.75,217804.99,60+,Delhi,ENHANCED,2,458,32,0
FT00011874,2025-09-04 22:10:55,A0002757,A0008889,bill_payment,2781.12,216198.51,213417.39,176639.82,179420.94,46-60,Pune,basic,3,1578,21,0
FT00007786,2025-04-11 00:46:09,A0000425,A0008982,bill_payment,309.35,1911.81,1602.46,168525.09,168834.44,46-60,Pune,enhanced,1,1709,8,0
FT00010116,2025-06-20 09:18:34,A0002232,A0008503,cash_out,1114.32,46548.69,45434.37,242738.83,243853.15,46-60,Kolkata,standard,1,677,31,0
FT00001685,2025-10-26 02:37:53,A0004479,A0008718,transfer,229.56,27372.05,27142.49,187118.69,187348.25,46-60,Mumbai,basic,1,1114,21,0
FT00013814,2025-05-02 12:39:29,A0002747,A0009817,bill_payment,123.77,93803.67,93679.9,104040.08,104163.85,36-45,Indore,basic,2,1668,21,0
FT00009884,2025-12-13 17:02:16,A0001357,A0007656, cash_in ,1082.75,90675.76,89593.01,141598,142680.75,36-45,Pune,enhanced,1,1189,18,0
FT00006341,2025-10-18 07:45:39,A0000139,A0006828,debit,668.05,183789.77,183121.72,293772.69,294440.74,36-45,Delhi,standard,1,1785,9,0
FT00000639,2025-10-14 11:07:56,A0000665,A0005183,debit,91.73,82363.81,82272.08,291935.73,292027.46,46-60,Chennai,enhanced,3,1675,7,0
FT00014292,2025-10-15 06:36:04,A0000853,A0007795,cash_in,348.14,87555.24,87207.1,254047.65,254395.79,46-60,Bengaluru,enhanced,2,65,40,0
FT00012139,2025-07-16 14:00:53,A0000825,A0008769,transfer,141.14,146589.9,146448.76,208559.5,208700.64,36-45,Kolkata,ENHANCED,3,1679,32,0
FT00003354,2025-01-02 01:30:04,A0001564,A0005222,debit,1305.14,53678.17,52373.03,23742.43,25047.57,46-60,Indore,enhanced,3,353,19,0
FT00005832,2025-03-14 00:06:16,A0003481,A0006762,bill_payment,324.28,93649.38,93325.1,19432.24,19756.52,,Pune,enhanced,3,1532,9,0
FT00010256,2025-08-29 09:29:34,A0000765,A0009095,cash_in,270.44,48286.84,48016.4,61035.29,61305.73,60+,Chennai,basic,1,304,11,0
FT00011900,2025-04-24 04:25:38,A0003648,A0006035,cash_in,1837.5,171087.89,169250.39,85393.8,87231.3,60+,Mumbai,enhanced,1,209,19,0
FT00002814,2025-04-07 04:49:19,A0004566,A0008489,bill_payment,706.4,38146.89,37440.49,226972.36,227678.76,18-25,Hyderabad,enhanced,3,1264,14,0
FT00007209,2025-10-14 01:33:29,A0001850,A0008471,bill_payment,906.9,187670.14,186763.24,178876.21,179783.11,18-25,Pune,enhanced,4,85,48,0
FT00004389,2025-12-03 00:35:21,A0001439,A0007537,cash_in,1224.45,52417.67,51193.22,247069.35,248293.8,46-60,INDORE,standard,1,1318,20,0
FT00003643,2025-04-20 09:58:29,A0003849,A0007585,debit,198.63,104195.12,103996.49,72307.63,72506.26,36-45,Hyderabad,standard,1,1536,11,0
FT00006686,2025-10-08 02:02:50,A0004191,A0007051, debit ,257.57,239873.09,239615.52,94044.3,94301.87,46-60,Pune,basic,4,176,37,0
FT00008810,2025-01-29 05:35:18,A0003381,A0006450,transfer,464.53,131482.25,131017.72,102559.86,103024.39,18-25,Kolkata,standard,1,443,32,0
FT00013878,2025-10-27 14:38:20,A0004535,A0006565,cash_in,379.09,3477.57,3098.48,58998.81,59377.9,46-60,Kolkata,standard,3,1611,11,0
FT00009297,2025-06-12 13:27:10,A0001083,A0007797,bill_payment,981.49,89199.67,88218.18,204859.96,205841.45,,Kolkata,basic,2,223,11,0
FT00012014,2025-11-13 17:39:38,A0002366,A0006017,cash_out,142.97,37455.93,37312.96,200272.32,200415.29,18-25,Hyderabad,basic,2,917,30,0
FT00014659,2025-12-28 07:48:38,A0004764,A0006185,debit,864.14,61465.81,60601.67,66629.19,67493.33,46-60,Kolkata,basic,2,1097,21,0
FT00006798,2025-02-14 16:20:45,A0002904,A0005208,cash_in,73.55,104481.54,104407.99,24731.81,24805.36,36-45,Bengaluru,enhanced,1,1491,,0
FT00000718,2025-10-17 22:39:20,A0002041,A0008056,bill_payment,198.04,181546.44,181348.4,295465.2,295663.24,18-25,Kolkata,basic,1,681,8,0
FT00014150,2025-05-24 20:57:51,A0001904,A0008797,cash_in,739.44,7633.46,6894.02,88218.41,88957.85,36-45,Chennai,enhanced,1,1524,16,0
FT00001932,2025-11-09 14:15:49,A0001427,A0007734,debit,1511.2,59417.49,57906.29,36174.25,37685.45,18-25,Bengaluru,basic,4,595,31,0
FT00001469,2025-12-03 03:14:47,A0001480,A0008522,cash_in,301.34,176358.14,176056.8,296478.65,296779.99,60+,Mumbai,basic,1,425,7,0
FT00011614,2025-04-27 09:27:56,A0000464,A0006252,cash_out,3559.33,149530.37,145971.04,14914.8,18474.13,26-35,Pune,basic,1,645,26,1
FT00003756,2025-10-03 02:11:23,A0004955,A0006315,transfer,2483.78,236261.43,233777.65,65033.65,67517.43,26-35,Pune,basic,3,1710,27,0
FT00003520,2025-10-31 08:20:11,A0002502,A0008431,cash_out,1538.18,77549.2,76011.02,55273.96,56812.14,18-25,Pune,enhanced,1,62,42,0
FT00014762,2025-06-07 03:21:43,A0001983,A0007538,cash_out,634.61,101987.84,101353.23,61532.75,62167.36,60+,Kolkata,enhanced,3,1647,27,0
FT00012517,2025-11-09 07:36:16,A0003282,A0007553,cash_in,342.39,223648.2,223305.81,196885.3,197227.69,46-60,Hyderabad,enhanced,1,482,18,0
FT00011068,2025-12-21 01:21:18,A0000905,A0005770,cash_out,1509.13,74761.21,73252.08,270433.7,271942.83,46-60,Kolkata,enhanced,4,655,38,0
FT00010153,2025-03-21 21:52:37,A0001000,A0005688,debit,412,151946.91,151534.91,254867.06,255279.06,46-60,Mumbai,enhanced,1,191,15,0
FT00013266,2025-10-13 06:00:41,A0004848,A0009132,transfer,2439.55,116089.32,113649.77,221913.49,224353.04,60+,Hyderabad,standard,1,1413,24,0
FT00004005,2025-12-30 09:28:36,A0001653,A0008003,transfer,736.11,10491.16,9755.05,102680.77,103416.88,36-45,Bengaluru,enhanced,1,134,30,0
FT00014411,2025-11-07 09:43:19,A0002348,A0009845,bill_payment,928.37,67613.13,66684.76,6177.69,7106.06,18-25,Chennai,enhanced,1,545,9,0
FT00000334,2025-11-13 01:45:32,A0002508,A0007625,cash_out,1056.4,156400.67,155344.27,278478.31,279534.71,26-35,Chennai,basic,1,873,20,0
FT00005077,2025-08-31 12:04:05,A0002473,A0007227,bill_payment,280.45,181026.75,180746.3,45098.65,45379.1,60+,Kolkata,enhanced,3,1494,13,0
FT00004624,2025-09-29 07:00:14,A0003888,A0005387,debit,338.5,221548.42,221209.92,1813.95,2152.45,36-45,Chennai,enhanced,1,369,10,0
FT00009086,2025-01-21 10:20:54,A0001221,A0006002,cash_in,1057.75,55009.4,53951.65,220165.24,221222.99,,Delhi,basic,1,515,10,0
FT00008279,2025-04-02 16:02:41,A0004680,A0009042,cash_in,378.15,220762.75,220384.6,273193.85,273572,18-25,Bengaluru,basic,1,274,9,1
FT00006701,2025-04-16 11:55:34,A0003040,A0005341,cash_out,212.04,114187.06,113975.02,102478.16,102690.2,60+,Bengaluru,standard,1,565,19,0
FT00011256,2025-01-11 16:34:49,A0002148,A0005669,cash_in,68.55,119569.52,119500.97,194378.41,194446.96,18-25,Bengaluru,basic,2,1086,7,0
FT00004977,2025-07-12 12:13:14,A0002733,A0006686,transfer,194.01,227725.95,227531.94,190899.83,191093.84,36-45,Bengaluru,basic,1,551,27,0
FT00007659,2025-05-27 01:29:44,A0003407,A0005868,bill_payment,312.68,112796.53,112483.85,292288.96,292601.64,18-25,Mumbai,standard,4,632,39,0
FT00007877,2025-07-02 12:44:13,A0004270,A0005311,bill_payment,334.15,170102.6,169768.45,165953.83,166287.98,26-35,Mumbai,enhanced,1,1319,19,0
FT00013303,2025-07-14 09:53:18,A0003962,A0005698,bill_payment,801.78,60135.17,59333.39,258608.33,259410.11,26-35,Kolkata,enhanced,4,1621,34,0
FT00014217,2025-03-09 18:49:04,A0004176,A0005816,debit,197.14,13622.28,13425.14,42283.73,42480.87,46-60,Mumbai,,2,1776,11,0
FT00006205,2025-01-04 22:17:56,A0003187,A0007902,transfer,335.37,147807.19,147471.82,110228.07,110563.44,46-60,Delhi,basic,1,772,20,0
FT00003972,2025-08-26 05:31:49,A0001367,A0006178,transfer,1717.48,219863.12,218145.64,224052.64,,36-45,Mumbai,standard,2,877,32,0
FT00008147,2025-11-14 14:20:54,A0000543,A0005511,cash_out,1479.12,143171.51,141692.39,94336.07,95815.19,60+,Kolkata,standard,1,155,27,0
FT00012796,2025-02-20 05:57:26,A0004732,A0005351,cash_out,1425.51,98289.44,96863.93,296909.31,298334.82,18-25,Chennai,enhanced,2,538,21,0
FT00011799,2025-01-27 20:26:24,A0001482,A0007273,transfer,558.31,148501.91,147943.6,146861.27,147419.58,18-25,Indore,basic,2,1800,31,0
FT00007235,2025-06-03 04:44:20,A0000569,A0007753,bill_payment,183.28,5018.5,4835.22,190225.72,190409,46-60,Kolkata,basic,1,1098,12,0
FT00009928,2025-05-30 15:50:11,A0000344,A0005635,transfer,412.46,160477.6,160065.14,293046.85,293459.31,36-45,Hyderabad,basic,4,887,46,0
FT00012694,2025-10-19 16:13:30,A0002448,A0008651,transfer,4974.44,55032.33,50057.89,209387.94,214362.38,26-35,Mumbai,standard,2,1053,31,0
FT00014909,2025-05-02 03:34:50,A0004425,A0006794,transfer,416.83,229278.91,228862.08,252533.46,252950.29,26-35,Indore,enhanced,3,1220,22,0
FT00001641,2025-05-11 11:42:09,A0004348,A0006578,cash_in,44.5,216523.07,216478.57,53601.05,53645.55,46-60,Pune,basic,3,721,16,0
FT00005833,2025-04-20 02:02:54,A0004345,A0008514,cash_out,887.73,173867.52,172979.79,295936.96,296824.69,26-35,Bengaluru,basic,2,869,24,0
FT00000560,2025-10-11 22:55:15,A0002279,A0008319,debit,871.51,137152.09,136280.58,289529.86,290401.37,18-25,Kolkata,standard,1,1272,20,0
FT00012176,2025-04-16 18:38:05,A0002928,A0007051,transfer,206.73,65295.51,65088.78,251987.71,252194.44,46-60,Indore,basic,1,1740,20,0
FT00006174,2025-11-13 18:54:01,A0002397,A0009474,bill_payment,1410.28,69233.11,67822.83,122183.95,123594.23,36-45,Chennai,enhanced,2,1124,14,0
FT00010138,2025-09-12 08:48:40,A0003261,A0007042,debit,2820.48,118147.43,115326.95,185629.27,188449.75,26-35,Delhi,standard,1,1706,19,0
FT00014100,2025-04-29 08:04:32,A0000774,A0009724,cash_in,600.89,28664.54,28063.65,255166.24,255767.13,26-35,Indore,standard,1,1143,10,0
FT00014061,2025-05-16 16:22:53,A0003946,A0007568,cash_out,2061.7,142742.41,140680.71,141684.93,143746.63,18-25,Delhi,basic,3,648,30,0
FT00002161,2025-01-26 03:43:41,A0004443,A0009819,bill_payment,432.15,41127.35,40695.2,292944.14,293376.29,18-25,Chennai,enhanced,3,689,20,0
FT00012009,2025-05-12 17:23:45,A0002878,A0007625,cash_out,268.4,206476.54,206208.14,192892.1,193160.5,60+,Kolkata,basic,4,477,45,0
FT00013038,2025-09-02 08:35:19,A0002631,A0007794,debit,1005.65,199988.11,198982.46,108257.16,109262.81,46-60,Mumbai,enhanced,1,1074,7,0
FT00004020,2025-07-08 05:25:05,A0003021,A0008675,bill_payment,1330.64,249592.41,248261.77,277491.52,278822.16,60+,DELHI,basic,2,1641,18,0
FT00006506,2025-07-10 08:50:20,A0004451,A0008110,debit,1122.02,5120.73,3998.71,18820.65,19942.67,18-25,Hyderabad,standard,4,220,32,0
FT00001735,2025-11-20 13:58:46,A0001508,A0005573,debit,2075.49,25482.15,23406.66,41071.67,43147.16,26-35,Pune,enhanced,2,1294,21,0
FT00010383,2025-07-14 06:58:31,A0001589,A0005728,cash_in,5011.59,173646.4,168634.81,201606.26,206617.85,46-60,Chennai,enhanced,2,1040,16,0
FT00008250,2025-04-24 20:35:39,A0000260,A0008556,cash_in,8683.03,25837.19,17154.16,99773.77,108456.8,60+,Hyderabad,standard,2,1077,11,0
FT00011924,2025-09-29 17:27:26,A0001918,A0009121,debit,97.19,94238.66,94141.47,169289.99,169387.18,26-35,Hyderabad,basic,3,1282,13,0
FT00002131,2025-01-11 19:17:49,A0004845,A0006967,debit,1195.32,36355.08,35159.76,130546.36,131741.68,26-35,Hyderabad,standard,1,573,7,0
FT00008259,2025-03-23 09:59:17,A0001944,A0006021,debit,627.65,183713.31,183085.66,258666.71,259294.36,60+,Indore,standard,2,1172,17,0
FT00014955,2025-12-30 14:03:10,A0004349,A0008887,transfer,760.17,221990.97,221230.8,749.88,1510.05,36-45,Bengaluru,enhanced,1,358,29,0
FT00000405,2025-01-24 23:16:58,A0000500,A0008581,debit,3923.01,60635.72,56712.71,40449.71,44372.72,36-45, Hyderabad ,basic,1,767,21,0
FT00007567,2025-01-28 19:27:17,A0001635,A0006753,cash_in,756.33,225219.29,224462.96,12705.61,13461.94,46-60,Chennai,enhanced,4,1268,,0
FT00002966,2025-09-03 06:52:18,A0000136,A0008432,cash_in,165.54,156807.37,156641.83,66183.9,66349.44,26-35,Indore,standard,1,1434,18,0
FT00007349,2025-12-23 15:57:15,A0004777,A0005203,debit,2211.32,196041.02,193829.7,226982.96,229194.28,18-25,Bengaluru,standard,1,202,11,0
FT00005712,2025-01-13 02:11:36,A0002021,A0005133,cash_out,3309.54,178870.14,175560.6,82303.19,85612.73,60+,Hyderabad,enhanced,3,1807,23,0
FT00012035,2025-12-30 10:16:06,A0000470,A0008760,cash_in,353.62,185105.8,184752.18,223547.49,223901.11,26-35,Delhi,enhanced,1,1348,15,0
FT00005443,2025-10-07 13:11:49,A0004077,A0005614,cash_out,3581.59,60437.83,56856.24,230226.14,233807.73,60+,Mumbai,standard,1,1685,23,0
FT00013381,2025-06-10 12:45:41,A0001305,A0008038,transfer,4057.22,30856.25,26799.03,261306.08,265363.3,60+,Bengaluru,enhanced,3,1060,29,0
FT00011077,2025-11-19 21:02:11,A0003400,A0005121,cash_out,449.74,54523.75,54074.01,112237.25,112686.99,46-60,Bengaluru,standard,1,304,32,0
FT00008135,2025-08-27 19:25:43,A0001901,A0006283,cash_out,55.61,31168.93,31113.32,243137.58,243193.19,18-25,Chennai,enhanced,1,1777,31,0
FT00014336,2025-04-01 08:44:49,A0001310,A0009900,debit,453.48,115379.26,114925.78,165837.48,166290.96,26-35,Indore,standard,1,1683,13,0
FT00008092,2025-04-18 17:45:19,A0003956,A0005280,transfer,116.87,160495.21,160378.34,69517.03,69633.9,26-35,Pune,standard,2,1486,23,0
FT00009117,2025-03-14 21:28:33,A0001966,,bill_payment,666.61,196313.86,195647.25,53177.99,53844.6,36-45,Bengaluru,standard,2,572,14,0
FT00007572,2025-08-01 03:06:50,A0004529,A0009265,bill_payment,1552.12,1985.74,433.62,105151.39,106703.51,36-45,Kolkata,basic,1,328,7,0
FT00013589,2025-07-11 00:52:03,A0001685,A0005197,transfer,252.18,67133.2,66881.02,236075.52,236327.7,36-45,Kolkata,enhanced,3,1285,25,0
FT00000898,2025-01-15 00:07:09,A0000442,A0006431,cash_in,468.96,83440.29,82971.33,190151.34,190620.3,36-45,Delhi,enhanced,2,1629,20,0
FT00003348,2025-05-25 22:19:39,A0001604,A0005009,cash_in,1295.72,185680.7,184384.98,256783.43,258079.15,26-35,Chennai,basic,1,1076,19,0
FT00013135,2025-07-03 08:09:51,A0001289,A0007360,debit,2221.58,14670.6,12449.02,20667.74,22889.32,36-45,Bengaluru,basic,1,1670,13,0
FT00011134,2025-08-30 02:28:20,A0004876,A0008017,debit,1342,211081.41,209739.41,66869.76,68211.76,26-35,Chennai,basic,1,,14,0
FT00009726,2025-12-07 00:40:16,A0003397,A0006856,debit,822.23,116448.08,115625.85,213514.97,214337.2,18-25,Pune,enhanced,1,109,12,0
FT00009600,2025-02-28 20:21:07,A0004843,A0005871,cash_in,1039.62,190023.92,188984.3,178747.6,179787.22,26-35,Delhi,basic,3,1723,6,0
FT00013456,2025-01-16 09:53:49,A0000616,A0006029,cash_out,714.15,85035.5,84321.35,65599.85,66314,36-45,Bengaluru, basic ,1,455,28,0
FT00002090,2025-11-15 10:08:07,A0000210,A0006169,cash_in,42.06,48518.44,48476.38,245254.88,245296.94,60+,Bengaluru,enhanced,2,336,10,0
