transaction_id,transaction_date,customer_id,transaction_type,amount,customer_balance,location,device_type,transaction_hour,distance_from_home_km,transactions_last_1h,new_device,new_location,risk_score,is_fraud
SF00006831,2025-06-28 00:01:12,SC002240,bill_payment,228.06,301172.52,Mumbai,ios,10,1.8,2,0,0,16,0
SF00015778,2025-06-12 00:38:49,SC001325,transfer,432.65,233429.91,Kolkata,ios,13,39.3,4,0,0,17,0
SF00014702,2025-05-16 13:35:45,SC001271,deposit,73.5,65453.33,Mumbai,other,22,11.6,4,0,0,9,0
SF00002346,2025-11-05 21:58:14,SC000567,transfer,196.09,88703.23,Chennai,mac,15,7.1,4,1,0,27,0
SF00008963,2025-08-11 08:37:29,SC000152,purchase,507.43,298482.36,Delhi,ios,19,1.1,4,0,1,31,0
SF00014620,2025-01-22 21:07:41,SC005921,transfer,114.45,290844.12,Pune,windows,18,26.4,5,0,1,40,0
SF00019026,2025-09-11 04:30:06,SC000116,purchase,21.09,329739.26,Bengaluru,ios,0,7.1,4,0,0,26,0
SF00010327,2025-11-17 03:34:09,SC004196,transfer,76.96,263495.39,Chennai,android,11,10.4,1,0,0,9,0
SF00007741,2025-09-26 18:45:30,SC000867,withdrawal,110.54,224935.04,Indore,mac,10,7.8,0,0,0,9,0
SF00011888,2025-02-12 17:45:41,SC004541,transfer,217.37,328303.74,Bengaluru,mac,7,141.9,0,0,1,40,0
SF00018040,2025-09-29 10:49:19,SC002278,withdrawal,303,78217.01,Pune,android,23,7.2,3,0,0,13,0
SF00005215,2025-09-04 02:09:29,SC000020,deposit,740.78,244405.26,Delhi,android,5,12.8,5,0,0,34,0
SF00010001,2025-10-31 04:32:25,SC004834,bill_payment,134.47,270067.9,Delhi,mac,13,2.9,1,0,1,33,0
SF00015755,2025-02-11 22:51:38,SC001434,purchase,363,71850.26,Hyderabad,ios,12,4.4,1,0,0,13,0
SF00015766,2025-03-25 22:46:17,SC004788,deposit,145.83,111634.09,Indore,mac,11,9.8,6,1,0,38,0
SF00003379,2025-07-24 04:53:33,SC002946,withdrawal,187.31,170200.94,Bengaluru,android,4,13.1,6,0,0,42,0
SF00010023,2025-01-23 19:59:26,SC001225,bill_payment,369.74,251501.56,Chennai,mac,18,8.1,4,0,1,28,0
SF00000360,2025-07-11 19:02:09,SC002094,withdrawal,50.51,48750.52,Delhi,mac,1,4.8,1,0,0,21,0
SF00013510,2025-07-16 07:38:06,SC001688,transfer,379.7,186067.94,Bengaluru,mac,0,8,4,0,0,32,0
SF00000126,2025-10-21 13:28:14,SC002918,deposit,226.41,151287.59,Pune,mac,9,1.7,3,0,0,10,0
SF00018185,2025-06-11 11:48:28,SC001114,bill_payment,263.95,137584.47,Bengaluru,mac,14,2.2,0,0,0,7,0
SF00006350,2025-09-24 10:44:10,SC000018,transfer,48.56,226975.84,Hyderabad,ios,11,5,6,0,0,38,0
SF00016382,2025-09-03 01:52:11,SC003185,bill_payment,424.23,201546.25,Indore,android,14,1.3,3,0,0,18,0
SF00012960,2025-10-14 17:17:30,SC002967,withdrawal,39.59,246498.03,Indore,ios,18,14.9,3,0,0,20,0
SF00003106,2025-11-20 02:20:08,SC002551,deposit,531.12,10285.45,Hyderabad,windows,5,18,2,0,0,18,0
SF00004100,2025-08-25 19:08:12,SC000290,transfer,346.03,339742.16,Mumbai,android,19,6.3,4,0,0,18,0
SF00009170,2025-08-05 05:13:02,SC000960,withdrawal,112.17,150580.78,Mumbai,android,7,25.3,5,1,0,40,1
SF00010466,2025-12-20 00:56:48,SC002406,transfer,283.79,49622.38,Hyderabad,ios,14,1.6,1,0,0,8,0
SF00008089,2025-01-05 04:54:43,SC003826,purchase,111.7,123804.13,Mumbai,windows,10,16.7,1,0,0,8,0
SF00018706,2025-04-04 10:40:37,SC001767,deposit,617.23,161109.48,Bengaluru,android,2,10.8,3,0,0,31,0
SF00015494,2025-08-28 16:39:11,SC002427,purchase,70.75,86241.14,Pune,ios,7,13.4,1,0,0,6,0
SF00019787,2025-11-02 13:37:06,SC005289,purchase,156.04,105278.85,Chennai,android,22,7.2,6,0,0,37,0
SF00017531,2025-02-23 06:22:06,SC003830,purchase,29.03,148810.78,Bengaluru,mac,6,3.9,6,0,0,36,0
SF00005009,2025-10-17 17:33:48,SC004279,transfer,52.98,320931.72,Hyderabad,mac,4,7.6,2,0,0,29,0
SF00017545,26/07/2025,SC003602,withdrawal,42.71,111071.68,Delhi,android,4,1.2,5,0,0,45,0
SF00003616,2025-08-02 23:19:35,SC001780,transfer,218.03,72857.04,Hyderabad,android,23,3.5,1,0,1,31,0
SF00016191,2025-04-24 00:20:07,SC004283,transfer,258.82,10431.24,Kolkata,ios,6,1,2,0,0,8,0
SF00019388,2025-05-23 12:39:02,SC000604,withdrawal,285.32,118507.61,Indore,android,11,,6,0,0,34,0
SF00018880,2025-11-23 17:56:06,SC005717,purchase,110.21,125823.75,Indore,android,10,8.9,3,1,0,34,0
SF00009073,2025-10-05 19:42:51,SC005457,bill_payment,219.41,290656.95,Bengaluru,other,16,1.7,0,0,0,14,0
SF00018278,2025-11-14 09:00:23,SC005457,withdrawal,45.41,241458.93,Mumbai,windows,23,18.8,0,0,0,13,0
SF00016849,2025-01-05 18:43:33,SC002953,deposit,147.24,75059.68,Indore,mac,10,13.4,1,0,0,12,0
SF00000726,2025-08-17 19:50:33,SC004677, bill_payment ,224.96,176839.61,Pune,ios,18,10.4,3,0,0,17,0
SF00012074,2025-12-21 04:03:57,SC004890,withdrawal,194.35,42226.2,Kolkata,other,6,23.1,4,0,0,11,0
SF00001244,2025-02-19 09:41:27,SC005137,deposit,1117.02,314236.43,Delhi,android,10,43.7,6,0,0,33,0
SF00011592,2025-02-10 04:25:53,SC000649,deposit,676.67,22535.93,Delhi,android,20,7,2,0,0,7,0
SF00006440,2025-11-08 06:20:56,SC004339,deposit,239.73,317503.59,Delhi,ios,1,1.8,2,0,0,24,0
SF00000253,2025-09-05 00:53:39,SC004300,purchase,351.06,334919.12,Chennai,ios,16,18.5,6,0,0,29,0
SF00010157,2025-08-24 22:54:25,SC003610,bill_payment,1157.05,65948.4,Hyderabad,mac,5,3.9,0,0,0,14,0
SF00010752,2025-12-17 16:56:32,SC001411,purchase,619.8,1327.66,Delhi,ios,18,6.1,0,1,0,22,0
SF00018101,,SC002991,purchase,187.49,23121.75,Delhi,mac,13,2.4,6,0,0,31,0
SF00001721,2025-06-28 16:44:31,SC005550,transfer,102.03,77777.75,Pune,windows,20,6.9,1,0,0,16,0
SF00012653,2025-08-31 04:09:23,SC001424,purchase,551.22,57627.7,Mumbai,other,2,2.7,5,0,0,,0
SF00001765,2025-12-13 17:01:10,SC005584,bill_payment,393.08,118150.52,Chennai,android,14,8.4,5,0,0,34,0
SF00003799,2025-02-19 09:25:27,SC005299,bill_payment,89.67,320707.15,Hyderabad,ios,15,2.9,2,0,0,5,0
SF00000083,2025-06-12 20:13:10,SC000015,purchase,670.32,284369.15,Kolkata,ios,21,11.3,,0,0,26,0
SF00010249,2025-12-21 04:59:02,SC005653,bill_payment,367.39,336833.69,Indore,android,23,10.2,4,0,1,28,0
SF00000148,2025-01-13 16:47:09,SC001918,bill_payment,242.45,74721.09,Hyderabad,android,16,26.3,6,1,0,42,0
SF00001173,2025-12-09 22:53:35,SC001781,withdrawal,215.69,189999.03,Kolkata,mac,11,15.1,0,0,0,12,0
SF00005036,2025-07-13 03:45:13,SC002380,deposit,378.12,137236.16,Kolkata,windows,22,10.5,5,0,0,24,0
SF00014775,2025-10-09 19:56:54,SC000003,transfer,188.57,327037.69,Bengaluru,other,7,13.4,0,0,0,7,0
SF00001495,2025-07-31 09:33:18,SC005751,deposit,389.86,,Bengaluru,OTHER,15,12.6,3,1,0,22,0
SF00011236,2025-01-09 13:02:51,SC001724,purchase,834.04,29115.18,Chennai,mac,21,15,5,0,0,24,0
SF00013151,2025-02-23 18:08:56,SC005400,purchase,69.32,298641.15,Pune,windows,19,6.7,4,0,0,8,0
SF00002276,2025-10-01 03:46:43,SC000014,purchase,1586.47,136943.08,Mumbai,android,14,1.7,4,0,0,11,0
SF00016657,2025-07-20 07:14:18,SC000778,deposit,89.2,163056.77,Delhi,other,22,27.5,2,0,0,15,0
SF00018919,2025-11-06 09:40:15,SC002835,withdrawal,159.46,223410.38,Mumbai,windows,5,5.9,4,0,0,8,0
SF00001262,2025-12-17 03:02:32,SC000032,bill_payment,193.23,101990.71,Mumbai,windows,1,6.9,1,0,1,45,0
SF00000184,2025-09-07 22:26:24,SC001570,bill_payment,68.55,156270.94,Delhi,android,18,8.1,5,0,0,33,0
SF00008581,2025-11-20 04:18:46,SC001194,bill_payment,250.97,159260.82,Pune,android,21,3.9,5,0,0,31,0
SF00000895,2025-10-04 21:22:29,SC000461,withdrawal,407.66,278057.61,Hyderabad,ios,15,4.5,0,0,0,18,0
SF00003873,2025-08-21 20:23:45,SC002037,transfer,56.76,141720.02,Delhi,other,9,6,6,0,0,32,0
SF00007352,2025-04-21 21:57:25,SC000667,withdrawal,663.36,232362.14,Chennai,android,13,38.2,6,0,0,31,0
SF00019573,2025-02-22 09:21:18,SC001401,deposit,390.6,34613.25,Bengaluru,mac,15,20.9,3,1,0,20,0
SF00016471,2025-09-11 21:13:13,SC001492,transfer,250.82,220586.53,Pune,other,6,6.1,2,0,0,16,0
SF00004101,2025-10-01 08:57:37,SC002287,bill_payment,229.13,284492.82,Mumbai,ios,23,6.5,3,0,0,12,0
SF00008316,2025-01-09 14:07:37,SC001826,bill_payment,39.35,120276.26,Delhi,mac,19,14.4,4,0,0,9,0
SF00016340,2025-06-01 19:41:51,SC005523,withdrawal,329.93,265102.37,Delhi,windows,1,4.1,3,0,0,25,0
SF00001691,2025-06-13 02:57:21,SC003702,withdrawal,273.25,251456.36,Chennai,windows,2,1.9,5,1,1,76,0
SF00006460,2025-11-18 06:29:04,SC002556,transfer,544.97,104935.04,Chennai,windows,7,5,3,0,0,17,0
SF00002320,2025-03-18 05:03:24,SC004305,transfer,161.2,273985.95,Hyderabad,other,11,3.9,2,0,0,6,0
SF00019314,2025-11-21 16:58:59,SC005732,purchase,446.34,334935.01,Delhi,mac,4,21.8,4,0,0,31,0
SF00006195,2025-01-07 21:03:04,SC003679,deposit,184.91,109490.28,Pune,android,7,5,5,0,0,28,0
SF00011430,2025-09-09 10:22:34,SC000472,transfer,361.43,27597.98,Delhi,mac,2,26.4,0,0,0,30,0
SF00010751,2025-11-10 00:55:21,SC005128,bill_payment,732.65,189258.01,Chennai,other,0,5.5,1,0,0,30,0
SF00009200,2025-08-20 02:37:13,SC000082,withdrawal,556.64,124513.2,Delhi,android,18,10,5,0,0,35,0
SF00002933,2025-05-08 14:54:29,SC001264,bill_payment,299.93,32719.68,Indore,other,6,20.9,3,0,0,13,0
SF00000764,2025-06-24 05:38:08,SC003471,bill_payment,422.86,317324.33,Hyderabad,ios,20,10.8,6,1,0,44,0
SF00012185,2025-03-23 23:39:49,SC004723,bill_payment,63.44,338329.74,Kolkata,mac,19,10.4,1,0,0,18,0
SF00016495,2025-02-16 08:26:21,SC005117,deposit,101.8,118993.37,Mumbai,windows,20,2.6,2,0,0,11,0
SF00019764,2025-07-04 00:27:33,SC001483,bill_payment,27.23,298957.74,Mumbai,ios,15,2.2,5,0,0,33,0
SF00008979,2025-03-26 17:42:01,SC001288,transfer,165.51,66602.07,Bengaluru,other,0,9.1,2,0,1,48,0
SF00009023,2025-09-10 21:24:51,SC000871,purchase,157.26,193336.63,Chennai,mac,20,7.3,2,0,0,12,0
SF00002774,2025-03-26 01:28:49,SC000475,purchase,268.72,123628.78,Mumbai,other,2,6.6,3,0,0,30,0
SF00003203,2025-09-20 04:13:55,SC003567,deposit,121.49,260480.65,Bengaluru,android,6,40.4,4,0,0,13,0
SF00015099,2025-08-13 09:48:51,SC001182,withdrawal,37.35,223544.97,Mumbai,windows,20,4.8,4,0,0,10,0
SF00011556,2025-06-18 19:33:52,SC005603,purchase,558.74,66548.36,Kolkata,other,18,11.4,1,0,0,10,0
SF00002830,2025-11-28 13:01:12,SC004528,purchase,59.71,272075.76,Mumbai,mac,17,8,5,0,1,47,0
SF00014661,,SC000895,withdrawal,99.09,311690.79,Chennai,other,16,21.7,2,0,0,19,0
SF00008916,2025-11-05 15:12:05,SC001684,transfer,120.31,248341.97,Bengaluru,android,12,4.8,1,0,0,12,0
SF00018410,2025-04-02 06:09:36,SC005202,withdrawal,542.65,41988.12,Chennai,ios,23,3.4,1,0,0,5,0
SF00013067,2025-08-19 20:02:43,SC004691,bill_payment,192,319242.27,Indore,ios,7,20.1,5,0,0,25,0
SF00012446,2025-09-06 05:48:39,SC005469,BILL_PAYMENT,170.31,62908.11,Hyderabad,mac,5,14.2,1,0,1,32,0
SF00013965,2025-08-30 11:53:21,SC004275,deposit,420.56,320067,Delhi,android,12,14.8,2,0,0,18,0
SF00000306,2025-01-19 23:17:42,SC004104,transfer,128.92,206065.49,Pune,other,,13.6,0,0,0,14,0
SF00000904,2025-09-02 19:33:24,SC002257,transfer,147.33,315877.84,Pune,other,1,10.2,3,0,0,28,0
SF00018643,2025-11-14 22:23:08,SC001217,deposit,167.67,72560.73,Pune,other,5,5.7,2,0,0,5,0
SF00007892,2025-01-16 05:30:14,SC003928,transfer,2104.35,290157.35,Bengaluru,android,4,4.6,6,0,0,46,0
SF00014374,2025-02-14 15:59:03,SC002820,transfer,139.48,149178.7,Mumbai,other,14,6.9,3,0,0,18,0
SF00012359,2025-11-11 03:43:37,SC000092,purchase,123.2,49733.97,Delhi,windows,22,3.3,0,0,0,11,0
SF00007123,2025-02-02 04:45:51,SC000329,deposit,144.18,221801.47,Bengaluru,android,13,14.9,1,0,0,12,1
SF00012969,2025-09-12 06:55:29,SC002694,bill_payment,1034.02,139375.11,Delhi,android,5,2.3,0,0,1,26,0
SF00003585,2025-06-11 23:56:53,SC001069,transfer,207.7,240134.12,Hyderabad,ios,21,15.3,3,0,1,29,0
SF00017760,2025-05-12 01:33:00,SC003361,bill_payment,48.83,210812.55,Pune,ios,13,10.9,2,0,0,7,0
SF00001387,2025-08-19 22:00:52,SC004192,deposit,192.6,120800.27,Bengaluru,other,15,2.1,4,0,0,15,0
SF00018428,2025-01-28 19:08:10,SC003459,purchase,155.49,296179.99,Chennai,mac,9,1.4,6,0,0,38,0
SF00014904,2025-11-06 07:38:47,SC001041,deposit,200.28,123369.49,Indore,windows,7,16,5,0,0,31,0
SF00019537,2025-06-30 18:24:59,SC004730,deposit,106.1,289926.58,Kolkata,other,12,6.5,3,0,0,15,0
SF00011676,2025-08-17 00:04:24,SC000808,purchase,208.84,325015.97,Pune,ios,12,5.3,6,0,0,25,0
SF00017036,2025-12-20 03:29:06,SC005800,deposit,153.2,327195.74,Indore,windows,4,36.1,2,0,0,28,0
SF00018690,2025-08-20 13:46:44,SC001759,withdrawal,519.23,325902.78,Indore,other,2,3,1,0,0,27,0
SF00000285,2025-12-03 23:46:33,SC001649,bill_payment,320.07,199417.06,Indore,mac,6,7,6,0,0,24,0
SF00003469,2025-09-07 19:50:51,SC001384,bill_payment,447.61,309273.36,Indore,other,1,17.4,2,0,0,25,0
SF00000408,2025-05-23 00:30:07,SC001355,transfer,263.21,231494.25,Delhi,other,21,30.1,0,0,0,20,0
SF00010115,2025-05-22 02:30:34,SC003139,deposit,91.8,89246.76,Hyderabad,ios,1,6.4,6,0,0,45,0
SF00003277,2025-03-22 12:19:10,SC005515,transfer,53.62,21187.07,Bengaluru,windows,14,14.4,0,0,0,11,0
SF00017590,2025-02-16 04:27:05,SC000564,deposit,19.68,178616.98,Delhi,other,17,26.9,4,0,0,8,0
SF00012672,not_available,SC004262,bill_payment,642.91,75237.06,Pune,mac,4,5,6,0,1,64,0
SF00000130,2025-03-18 14:19:25,SC004773,purchase,151.41,177040.73,Indore,android,2,11.7,3,0,0,25,0
SF00013193,2025-05-28 06:11:32,SC000734,withdrawal,907.6,244417.52,Pune,other,17,6.3,1,1,0,24,0
SF00008109,2025-01-15 13:06:33,SC004791,purchase,425.64,266986.38,Delhi,other,21,6.7,1,0,0,13,0
SF00000845,2025-09-09 05:37:48,SC004989,transfer,25.83,90046.63,Hyderabad,android,23,18.4,1,0,1,26,0
SF00008536,2025-04-29 11:34:33,SC003548,purchase,323.63,320657.09,Hyderabad,other,2,7.3,0,0,0,32,0
SF00004801,2025-09-16 03:08:41,SC001039,purchase,527.02,310785.52,Pune,ios,1,9.2,6,0,0,47,0
SF00009488,2025-10-30 18:52:14,SC001868,withdrawal,63.83,265995.12,Indore,ios,8,40.5,2,0,1,27,0
SF00014426,2025-05-24 19:20:13,SC004233,purchase,644.51,69946.69,Hyderabad,other,7,11,3,0,0,12,0
SF00013314,2025-09-02 20:48:23,SC004972,deposit,233.24,29533.85,Kolkata,android,8,2.2,2,0,1,26,0
SF00018530,2025-06-01 15:47:19,SC002081,deposit,72.63,348912.11,Bengaluru,mac,16,3.7,1,0,1,30,0
SF00016041,2025-02-08 22:23:41,SC000437,transfer,690.57,118433.37,Kolkata,other,2,39.2,2,0,0,22,0
SF00001101,2025-08-22 03:20:21,SC005416,withdrawal,168.07,169506.72,Kolkata,android,9,2.9,1,0,0,10,0
SF00007580,2025-06-01 12:50:41,SC003362,purchase,338.85,183293.1,Kolkata,android,2,2.9,1,0,0,23,0
SF00007502,2025-07-05 00:05:48,SC004521,transfer,254.18,134752.27,Mumbai,mac,23,4.3,6,1,0,53,0
SF00002158,2025-10-15 18:15:52,SC002900,withdrawal,168.45,124255.41,Delhi,mac,13,2.6,2,0,0,,0
SF00011425,2025-03-08 01:59:42,SC003835,withdrawal,405.91,129402.49,Hyderabad,ios,14,7.1,3,0,0,6,0
SF00012149,2025-07-29 19:28:57,SC005525,purchase,140.63,238888.62,Delhi,mac,23,7.1,2,0,0,9,0
SF00007901,2025-12-15 04:36:42,SC004810,transfer,417.36,33801.7,Kolkata,windows,8,11.1,4,0,0,11,0
SF00015674,2025-11-26 08:03:32,SC003073,transfer,87.85,309794.59,Kolkata,android,13,6.3,3,0,0,15,0
SF00010914,2025-05-20 16:09:01,SC003953,deposit,1208.49,53470.19,Kolkata,android,6,4.3,6,0,0,33,0
SF00003735,2025-08-25 14:41:22,SC002913,deposit,381.47,188935.69,Kolkata,mac,6,26.1,5,0,1,39,0
SF00006958,2025-05-13 13:21:48,SC005808,deposit,434.08,309082.32,Pune,mac,23,4.3,0,0,0,17,0
SF00019634,2025-04-30 01:33:42,SC005531,bill_payment,117.91,275073.58,Mumbai,android,12,18.5,5,0,0,24,0
SF00006621,2025-03-15 20:10:04,SC001007,purchase,496.38,323854.74,Kolkata,android,20,5,1,0,0,14,0
SF00016448,2025-05-13 01:38:18,SC000311,withdrawal,90.39,51117.93,Mumbai,mac,3,20,0,0,0,27,0
SF00005961,2025-04-19 09:32:47,SC003561,transfer,269.95,297249.75,Delhi,mac,18,19.1,1,1,0,27,0
SF00002625,2025-02-16 19:42:30,SC004832,transfer,115.45,204594.67,Hyderabad,mac,22,21.5,2,1,0,30,0
SF00004636,2025-12-25 19:15:32,SC003522,transfer,737.73,54769.63,Chennai,ios,8,1.7,0,0,0,9,0
SF00003982,2025-09-08 17:36:54,SC004542,withdrawal,147.24,32879.53,Mumbai,android,0,14.8,6,0,0,43,0
SF00009248,2025-07-02 22:43:21,SC004628,transfer,268.21,320191.8,Chennai,other,11,23.8,3,0,0,18,0
SF00007502,2025-07-05 00:05:48,SC004521,transfer,254.18,134752.27,Mumbai,mac,23,4.3,6,1,0,53,0
SF00013922,2025-04-21 18:12:33,SC005126,withdrawal,107.71,216561.29,Delhi,mac,7,8.7,5,0,0,37,0
SF00019287,2025-02-25 21:14:53,SC001550,purchase,104.26,240112.68,Hyderabad,mac,12,10.1,2,0,0,12,0
SF00002717,2025-06-15 17:56:17,SC004961,transfer,56.53,122183.48,Hyderabad,windows,18,0.6,6,1,0,49,0
SF00010167,2025-08-29 19:33:14,SC004773,purchase,86.99,267617.77,Indore,mac,23,2.6,1,1,0,22,0
SF00008167,2025-12-02 13:14:04,SC002539,deposit,198.01,262270.42,Mumbai,ios,2,,4,0,0,35,0
SF00019145,2025-10-04 05:16:30,SC001716,deposit,665.35,193589,Indore,windows,11,25,4,0,0,6,0
SF00009657,2025-12-17 15:54:07,SC003104,withdrawal,414.36,200159.39,Bengaluru,ios,20,1,6,0,0,25,0
SF00008337,2025-02-25 21:09:45,SC000563,purchase,126.66,256488.65,Delhi,windows,16,,5,0,0,35,0
SF00013062,2025-02-15 07:41:48,SC004565,deposit,,200527.63,Hyderabad,mac,16,8.5,1,0,0,12,0
SF00014674,2025-07-14 09:03:03,SC002013,bill_payment,271.52,222096.94,Hyderabad,ios,6,5.4,5,0,0,31,0
SF00007596,2025-01-14 01:26:35,SC003467,purchase,626.44,256574.67,Bengaluru,mac,10,17.1,5,0,0,35,0
SF00015412,2025-05-06 08:58:42,SC004657,withdrawal,852.51,220325.43,Chennai,windows,3,2.1,1,0,0,29,0
SF00008620,2025-11-03 00:13:08,SC001726,transfer,45.65,282435.07,Kolkata,ios,17,3.7,3,0,0,14,0
SF00019895,2025-10-14 02:13:13,SC002328,purchase,274.02,40629.27,Delhi,mac,17,4,6,0,0,29,0
SF00016016,2025-07-28 09:23:58,SC005982,bill_payment,1403.82,155495.09,Pune,windows,12,14.4,3,0,0,16,0
SF00017102,2025-08-29 14:59:52,SC000620,withdrawal,28.39,,Delhi,mac,7,3.3,4,0,0,10,0
SF00016664,2025-04-05 07:23:31,SC001154,transfer,91.93,330864.85,Pune,other,10,19,5,0,0,25,0
SF00007176,2025-06-18 00:15:18,SC000861,bill_payment,264.77,47667.6,Indore,other,1,40.1,2,0,0,29,0
SF00013061,2025-01-09 02:23:03,SC002937,bill_payment,67.83,341646,Bengaluru,ios,11,4.5,2,0,0,20,0
SF00010708,2025-07-02 05:21:36,SC000616,deposit,120.1,188836.94,Delhi,mac,5,7.2,2,0,1,25,0
SF00014752,2025-06-10 20:48:56,SC005586,deposit,242.88,47283.52,Pune,android,7,58.9,5,0,1,38,0
SF00009173,2025-11-24 14:14:48,SC003308,withdrawal,146.42,167798.67,Hyderabad,windows,19,3.6,6,1,0,51,0
SF00000826,2025-10-06 16:23:35,SC002954,withdrawal,116.43,168351.44,Pune,other,9,7.9,1,0,0,6,0
SF00019399,2025-07-04 14:46:35,SC004422,withdrawal,615.37,245692.89,Kolkata,mac,11,2.7,6,0,0,32,0
SF00017865,2025-01-02 06:05:41,SC003270,withdrawal,239.42,6579.05,Chennai,windows,4,4.1,5,0,0,53,0
SF00003444,2025-02-24 22:00:40,SC002104,deposit,620.07,80136.4,Chennai,mac,20,4.6,4,0,1,32,0
SF00002849,2025-11-01 01:58:25,SC003676,purchase,192.2,256936.28,,windows,13,4.2,3,0,0,14,0
SF00008771,,SC004323, transfer ,196.93,161374.16,Mumbai,ios,17,33.2,0,0,1,23,0
SF00017242,2025-11-07 20:00:17,SC003184,withdrawal,57.22,178874.08,Indore,other,5,9.1,2,0,0,7,0
SF00000934,2025-09-17 05:27:35,SC000926,deposit,110.09,293125.75,Bengaluru,android,8,9.2,4,0,0,16,0
SF00019930,2025-05-02 14:18:20,SC004224,transfer,188.31,259297.32,Hyderabad,ios,1,4.4,5,0,1,59,0
SF00010508,2025-03-24 07:33:45,SC001032,withdrawal,232.24,158575.89,Mumbai,android,1,18.5,0,1,0,38,0
SF00011550,2025-11-08 06:47:44,SC002773,purchase,400.4,169671.73,Hyderabad,ios,9,9.2,4,0,0,19,0
SF00004931,2025-11-20 07:28:10,SC001881,withdrawal,2746.85,50362.61,Indore,android,5,5.4,5,0,0,35,0
SF00004943,2025-02-07 04:14:52,SC005315,withdrawal,613.85,290681.5,Mumbai,android,1,2.8,3,0,0,34,0
SF00000687,2025-09-03 16:24:00,SC001546,withdrawal,27.26,91151.69,Mumbai,ios,6,1.7,4,0,0,8,0
SF00003275,2025-01-07 14:41:37,SC001847,bill_payment,1327.76,87765.59,Pune,ios,9,7.2,1,,0,17,0
SF00017246,2025-04-04 06:39:28,SC002307,transfer,222.8,181511.87,Chennai,mac,2,9.6,3,0,0,25,0
SF00011669,2025-12-01 19:01:28,SC004464,deposit,320.56,75182.31,Mumbai,mac,13,39.4,4,1,0,27,0
SF00008791,2025-03-05 23:54:23,SC004309,purchase,783.85,153910.11,Hyderabad,other,14,3.7,3,0,0,11,0
SF00011987,2025-02-25 01:12:46,SC002981,bill_payment,317.92,67035.24,Bengaluru,ios,5,27.6,5,0,0,25,0
SF00001793,2025-10-15 20:54:43,SC004348,transfer,201.59,110219.6,Indore,android,3,62.5,1,0,0,22,0
SF00015297,2025-09-08 12:34:59,SC002718,transfer,949.22,191440,Chennai,ios,18,5.7,3,1,0,35,0
SF00002082,2025-01-31 14:54:54,SC003696,PURCHASE,975.57,246412.35,Pune,other,4,2.8,2,0,1,39,0
SF00006229,2025-06-19 11:56:02,SC000512,transfer,889.21,25870.35,Indore,android,18,3.9,4,1,1,44,0
SF00010805,2025-05-02 10:31:49,SC005977,purchase,359.76,150659.88,Delhi,mac,15,8.9,3,0,0,15,0
SF00000540,2025-10-09 17:01:49,SC005327,bill_payment,307.26,219296.76,Hyderabad,other,6,7,1,0,0,15,0
SF00017446,2025-07-13 22:28:19,SC002120,deposit,468.39,166432.77,Chennai,ios,16,16.3,3,0,0,15,0
SF00008843,2025-06-12 13:03:48,SC004923,withdrawal,299.93,149602.71,Hyderabad,windows,15,,4,0,0,6,0
SF00006703,2025-07-07 20:05:44,SC003738,withdrawal,1662.51,171699.43,Kolkata,mac,7,8,6,0,0,30,0
SF00004838,2025-06-17 13:03:36,SC002942,withdrawal,43.7,212456.77,Indore,android,5,24.7,3,0,0,17,0
SF00013515,2025-01-17 02:20:47,SC003602,withdrawal,367.51,29694.84,Pune,mac,17,11.8,6,0,0,26,0
SF00016360,2025-06-11 00:22:27,SC004542,withdrawal,114.8,174383.07,Chennai,android,16,2.4,4,0,1,33,0
SF00000751,2025-02-28 11:58:32,SC005540,bill_payment,403.58,190580.62,Chennai,other,3,,2,0,0,24,0
SF00014000,2025-03-18 03:06:54,SC005994,deposit,398.79,325265.71,Mumbai,windows,22,8.7,6,0,0,34,0
SF00018129,2025-10-07 03:00:42,SC005492,deposit,620.94,184994.44,Mumbai,other,16,9.9,3,0,1,26,0
SF00016247,2025-12-27 20:29:52,SC004771,deposit,201.72,35686.48,Bengaluru,other,14,3.7,6,0,0,38,0
SF00012500,2025-02-26 09:23:37,SC002642,bill_payment,538.09,178550.66,Kolkata,android,20,14.3,3,0,0,17,0
SF00009993,2025-01-08 20:03:15,SC004009,transfer,111.04,69470.76,Delhi,ios,11,7.4,0,1,0,26,0
SF00011029,2025-01-15 03:36:19,SC004421,bill_payment,2097.64,258233.73,Pune,android,8,18.6,4,0,0,14,0
SF00003819,2025-03-01 21:17:57,SC002215,bill_payment,193.02,116647.14,Indore,mac,19,5.9,1,0,0,12,0
SF00016490,2025-08-15 07:05:19,SC000461,purchase,309.41,294088.85,Chennai,other,16,6,3,0,0,13,0
SF00017073,2025-09-20 22:37:58,SC000507,withdrawal,343.97,55923.02,Mumbai,ios,10,6.5,0,0,0,9,0
SF00006809,2025-04-05 16:29:22,SC001343,withdrawal,53.79,37624.26,Mumbai,android,8,6.8,1,0,0,19,0
SF00019445,not_available,SC002879,bill_payment,226.3,311643.46,Hyderabad,windows,0,8.1,0,0,0,33,1
SF00009064,2025-11-06 18:08:04,SC004690,withdrawal,269.95,7260.25,Bengaluru,mac,10,4.1,4,0,0,20,0
SF00016402,2025-09-13 06:28:24,SC000694,transfer,1244.46,230627.42,Chennai,android,2,10.9,1,0,0,28,0
SF00005696,2025-06-08 04:24:08,SC002292,purchase,39.19,342694.03,Pune,android,6,10.7,4,0,0,12,0
